Histo2d 
NoiseMap-0
Column
Row
Noise [e]
400 0.5 400.5
192 0.5 192.5
0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53.004 62.7809 49.1247 57.0681 60.6979 62.2571 91.0382 70.8 54.6633 60.061 54.6881 66.936 59.6965 43.622 83.7533 42.5522 56.2363 50.1193 79.9467 52.1557 61.8439 4.71127 77.4382 83.8119 48.7388 56.4859 51.5584 57.4312 48.2872 66.1784 74.87 55.7495 85.9425 56.778 45.514 40.8826 51.7492 58.8705 66.4266 88.3417 46.0031 56.7729 66.4091 70.3758 52.8591 61.0646 64.1359 64.0816 59.3129 51.8038 56.1285 40.8441 62.9433 43.3534 48.7703 57.6544 0 52.2704 52.4759 65.9593 40.143 57.8734 71.7587 64.1296 54.8917 42.5838 53.3972 59.7817 47.4368 80.1416 48.0814 64.8152 54.9781 46.7909 29.0401 60.0173 52.5269 48.4575 61.3761 67.8087 51.4496 38.6087 62.4167 53.8067 46.9604 84.676 1.98823 70.4066 49.9304 52.0651 50.8513 73.4366 48.1128 54.3062 49.3214 66.3588 56.3615 39.0311 73.2832 59.7495 53.7293 60.4287 54.5812 68.7177 53.3423 29.6792 76.6996 71.6593 64.307 50.6086 56.3459 47.2278 55.8408 42.4293 37.5528 70.1705 52.9833 57.3277 56.8684 69.1245 49.4744 61.7636 51.8857 95.0799 51.5688 72.7605 0.592878 58.672 62.1619 72.1335 61.664 54.9184 53.9119 59.7018 54.4701 71.9585 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42.7304 41.3937 58.6296 69.0184 47.8089 61.0296 50.3613 90.9229 38.7381 45.4539 63.0087 78.6047 51.0772 38.1825 69.2112 82.6267 65.0845 47.9805 45.717 56.4015 54.8856 54.9085 67.3701 64.9375 76.2636 37.8067 48.0425 59.7198 69.2758 66.3935 61.0435 62.863 89.6486 61.1419 52.0764 72.3361 55.0438 60.4533 80.6217 58.5641 42.4875 51.7258 55.2686 42.0246 39.9669 58.8404 67.1847 24.6913 73.4796 58.8508 59.4927 68.1612 59.2177 53.1578 36.2522 113.828 56.8892 50.5779 43.8467 52.8965 59.3666 57.5132 98.5642 82.2721 50.3661 53.4379 57.3617 48.7489 63.9155 72.8416 47.885 64.0954 61.6403 51.9524 45.5876 63.1273 53.5076 49.4787 50.7124 76.1673 48.8328 33.8892 68.6929 34.4775 55.3704 44.7281 47.3195 89.5063 0 62.4786 34.9265 61.6103 39.0602 52.1373 46.8305 85.8508 41.8387 53.4561 58.7942 52.3825 45.3339 57.6811 68.0198 105.236 64.4821 50.9617 45.2944 68.6383 51.2093 49.9855 42.769 82.1105 69.6905 58.2473 63.6194 34.9104 57.8078 32.2852 74.1682 21.2504 68.5109 41.5687 31.85 35.812 56.4263 60.9961 48.9516 8.82576 78.7472 58.0641 47.0985 3.63704 53.7776 2.44926 45.0135 71.0879 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53.6207 59.0151 55.4752 51.4366 50.2402 63.6353 53.9463 84.0264 46.9925 57.797 60.2531 58.3773 71.482 56.2522 30.1097 71.0263 49.8637 53.9804 51.8012 67.6721 62.8872 61.8536 49.1654 77.1573 47.5498 57.496 68.9503 57.4882 70.8417 63.6285 59.778 86.7536 57.5669 43.652 73.1923 56.7415 65.6094 50.3353 41.7689 68.8804 64.102 61.4003 61.653 42.8804 49.644 79.8252 65.1422 71.4242 50.994 54.7122 57.8433 61.1557 47.802 52.4358 75.7257 77.4065 47.563 68.2176 62.2726 50.3447 46.5847 64.9258 49.5902 105.911 48.7622 58.034 50.7768 55.3353 69.9064 61.0608 60.2551 96.5015 55.7749 49.6023 46.8037 58.6331 57.5127 68.6779 63.2007 81.5165 64.2204 36.8106 40.9222 47.333 82.4693 51.6054 65.2513 53.6262 69.3934 65.5354 52.8421 50.2983 48.3555 61.4262 69.4638 54.5665 55.1558 67.7774 55.7012 32.337 67.1616 67.0232 58.6368 68.5302 55.7492 63.542 69.5727 59.5459 56.905 37.7996 46.8669 66.6904 55.6369 47.4992 54.6832 62.5388 56.3145 50.062 53.8308 109.45 53.9685 52.6209 84.2384 44.4945 65.3818 69.7393 51.8353 99.6492 41.3086 60.7434 56.3673 45.4799 36.1137 46.7115 61.8679 81.5629 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53.0396 43.011 71.0768 41.8217 47.5732 56.4051 81.3187 62.4679 46.6664 62.8782 43.3595 48.2904 65.6526 37.6035 41.2026 51.9075 31.9072 58.0242 52.9162 54.9646 57.2401 46.8348 104.232 77.7734 72.047 52.5881 50.6699 50.24 50.8631 55.6942 79.4802 74.5043 48.7116 63.0555 49.5715 55.6275 61.5988 63.3323 102.581 46.5319 56.8122 56.3319 43.6853 37.2607 38.0982 75.9056 75.8976 63.8234 64.9006 60.4714 45.162 58.1697 61.1402 26.4752 60.2843 83.28 75.3903 57.0927 43.8275 49.1431 47.5854 85.42 63.3423 71.2425 44.0585 53.537 48.9344 70.784 65.9059 49 83.5272 85.751 45.4734 58.7227 42.2649 63.6815 64.2212 116.153 73.717 65.0566 50.8119 43.9671 46.0061 46.6273 52.3453 64.3464 61.6254 64.6505 37.6577 57.3944 33.6059 44.4936 42.0962 60.3461 50.3373 88.621 63.2738 49.6971 44.1771 36.2084 48.5639 59.6459 60.4879 76.9332 65.8914 62.4189 41.1459 43.8694 44.5923 64.3201 73.2088 41.3338 67.8133 54.5006 56.1693 32.5197 49.202 14.4831 75.4392 77.5965 69.995 37.3731 35.4702 40.2223 46.4194 58.0075 62.0683 65.8896 54.2872 33.9305 52.4092 55.4855 52.3702 50.883 62.8013 96.5271 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136.402 68.3695 45.1088 54.0613 51.3112 50.3785 59.6801 64.6339 89.1487 72.4115 65.8552 57.1888 60.3207 53.4277 70.4011 65.7228 89.3942 48.2813 73.7509 51.4399 67.6384 72.4424 48.8287 96.5333 75.8162 71.2678 64.0378 58.7126 51.5694 51.3272 53.6292 59.3808 76.5552 91.9711 64.9 41.5307 56.7029 45.2844 59.4764 94.0772 140.901 57.1921 54.3019 49.9097 46.3536 46.2094 79.7946 111.208 17.8942 0.503777 53.9924 58.5028 64.0116 60.7621 67.5172 66.3581 68.4219 120.728 68.6332 49.6394 42.5833 60.2025 29.0809 100.591 82.1941 82.7122 73.8836 40.4 57.4268 63.2132 61.8734 56.246 83.1476 65.3636 74.4211 37.7126 59.2211 96.4804 43.5719 82.2923 72.9427 87.2545 70.6326 53.5875 44.3443 65.5594 60.0238 75.6566 66.0836 83.0799 63.3908 71.5906 62.6282 62.7142 52.6234 63.541 67.6882 72.2027 95.0907 49.0941 61.1229 65.2712 60.3001 76.727 67.2918 46.2377 58.1131 42.0789 47.2259 54.1217 49.3517 72.463 107.062 61.6344 50.1703 46.0405 70.3483 73.1673 52.5353 103.476 86.2135 84.5025 86.265 35.1597 49.5828 47.6744 52.2758 77.8631 87.3322 66.1132 53.3851 66.6324 61.4948 76.5059 51.9711 91.5965 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68.5869 75.8966 49.4108 45.2299 53.6362 71.3344 58.9935 76.8645 74.4592 93.0216 67.5228 66.1412 52.3916 54.649 76.78 75.4423 49.0611 50.0128 53.6788 55.4769 61.3984 58.4245 69.7174 69.564 51.3999 78.1353 66.7406 68.2087 41.5631 52.6297 84.7874 94.7418 73.3705 65.3 55.3834 55.379 60.2305 70.2053 67.8268 23.6052 1.62005 74.5055 60.6901 54.9861 51.745 54.8404 69.3329 63.7701 2.56361 80.3812 67.5381 43.0319 53.2406 57.2991 77.1808 81.3066 99.7554 74.8979 61.5851 64.3691 49.297 41.9054 52.325 76.2461 103.793 83.4477 86.4015 63.2867 54.485 42.247 99.0313 128.16 60.3064 64.1776 58.635 50.5243 54.973 56.0625 54.2596 103.628 106.928 78.6759 42.0229 49.1313 63.4459 36.6978 60.1651 59.8021 62.3927 72.3925 89.1661 49.2445 45.2405 49.4167 49.2901 150.144 82.3472 46.668 61.1958 46.294 49.8239 46.2012 63.178 65.9087 78.0292 60.2901 50.8094 63.1942 46.0289 64.24 81.4482 119.318 66.217 79.7847 57.2005 57.0579 47.976 55.2289 77.7853 84.4209 44.263 72.8157 57.3032 51.5067 52.3926 37.0806 58.136 51.4716 44.318 62.6061 56.668 50.3081 67.5496 37.3597 82.6357 91.6954 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42.3126 48.0394 63.1091 47.5638 59.7847 62.6879 53.2197 85.9416 61.9482 79.9531 61.523 56.799 59.691 60.7505 54.9414 54.3555 47.8761 58.2349 51.7677 51.3047 42.4535 61.7676 52.2453 80.0042 42.8642 53.443 48.1127 52.1892 56.7514 57.4045 62.0361 99.7309 61.4306 51.7281 40.0039 43.089 46.4601 59.1087 67.1164 56.2943 56.9734 39.3975 57.5694 58.4232 54.1273 61.3248 63.5367 75.0894 50.4325 47.6673 39.3058 60.1303 46.4019 46.0353 106.732 92.003 78.2514 51.2853 46.8775 62.9817 60.9378 53.1814 37.9487 49.7362 60.5296 45.5188 0.690393 57.876 49.0795 63.8976 64.7513 60.4796 57.4089 51.318 47.1698 49.1968 51.2999 71.9965 54.1546 63.2539 78.0935 45.6955 48.1769 0.0514684 41.8657 69.0399 53.4544 100.338 54.2914 56.9707 49.909 33.3978 46.1787 61.1412 73.8036 86.3102 60.1063 59.8964 59.637 59.4297 51.7377 56.6996 74.7522 81.1673 46.9046 38.4755 50.4165 26.3157 54.4074 53.2744 67.9026 85.0676 58.8919 46.0881 43.6844 45.317 49.3253 67.8279 47.0055 101.063 57.5527 64.3252 45.1643 35.0087 39.4778 44.0755 50.5517 26.9059 53.5808 46.7637 34.6361 53.1872 52.4692 58.6994 59.6142 49.7502 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37.5821 54.3567 47.2374 63.4507 55.5567 57.1138 92.0082 80.4796 58.4743 67.0976 52.0442 57.6021 71.9331 58.2734 64.4563 31.918 52.4885 45.8408 59.4271 55.3198 60.0206 76.6674 9.81063 87.8254 28.4155 57.8246 47.9381 58.2477 50.4475 53.5129 8.37104 59.088 46.4029 50.9168 45.8392 50.662 60.6217 70.2045 123.722 129.681 21.8748 55.8027 56.2883 54.9901 57.299 63.602 38.8507 86.6864 86.3619 71.5599 57.8564 52.1885 38.3092 57.8134 159.245 67.1712 68.8894 50.1472 66.1711 44.6862 53.4214 58.2345 178.694 105.464 60.5769 55.586 47.8387 60.1814 45.191 47.9675 144.637 57.7767 73.3015 54.083 53.4619 56.9947 57.3493 65.7851 80.3499 63.1118 19.8597 66.2835 53.9698 45.6121 57.9365 75.9196 14.7487 82.3952 48.6453 70.7331 56.8126 57.5245 53.744 59.5845 27.016 67.5575 22.4831 73.7192 65.4788 26.878 66.2431 56.922 91.8439 70.7572 1.33453 66.9839 70.9381 59.2469 48.9934 48.7411 49.4538 54.0341 56.7977 55.2089 56.0543 62.9249 57.9981 48.5464 56.6335 83.5489 27.1261 53.4994 51.0039 55.5645 67.3022 69.6576 37.9819 63.0215 59.7764 35.7251 0.643536 48.73 73.528 50.3678 13.2315 66.1767 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55.3968 33.6558 50.5793 50.9008 53.1405 37.0323 47.2124 55.7204 52.6422 54.4983 47.4485 59.7664 52.2155 14.8709 54.4642 88.9207 59.1176 58.9398 36.233 67.1753 52.3192 113.046 57.5885 61.1393 62.0381 52.8369 44.1647 54.316 51.2813 55.1867 73.918 69.1255 60.4684 63.778 51.5238 63.6627 53.4806 81.3192 59.6206 71.7491 85.3001 50.1736 60.0165 63.441 50.1679 64.9733 58.0584 55.4948 62.9504 57.3078 43.2619 54.5993 49.5384 9.88088 53.6411 85.9289 54.381 51.7791 54.8458 43.2317 53.6383 90.1879 37.9216 0 49.0702 68.0231 58.5822 52.2545 55.0261 55.9303 50.3137 82.2008 74.9421 46.1004 48.9162 60.7299 48.6311 52.3756 43.9016 77.575 77.4518 52.9078 65.5501 48.3651 45.6119 63.4733 41.0501 62.2773 59.7877 52.1695 44.7372 41.607 47.6646 52.2024 42.9939 52.3773 57.6017 60.4303 63.6926 38.5488 69.3185 69.3683 32.2088 69.2757 73.1874 58.1759 63.4715 60.2728 42.9285 48.4686 36.0411 62.3905 66.8344 43.5547 37.1503 55.9665 44.7354 119.765 66.2926 62.7688 67.789 57.8786 52.445 50.9275 47.5216 47.6676 39.283 56.5751 48.1659 51.4494 60.714 38.0934 51.7651 59.1578 38.0854 49.6083 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88.562 43.4675 52.8494 66.9625 48.1969 64.0171 43.9766 88.9073 62.1883 52.3556 55.8074 46.4668 53.9411 54.4481 53.4111 62.8814 62.704 56.9305 33.5645 37.5071 49.5517 68.4453 59.5405 78.1864 66.4382 54.9059 56.5461 50.2291 44.3306 49.0295 62.2194 92.0533 39.5024 56.769 55.7814 45.4235 33.9471 57.8507 52.1177 112.98 48.7074 48.7765 54.5866 57.7862 49.017 56.7524 43.3743 35.837 64.4278 59.9573 52.3873 54.291 44.3263 44.8115 77.0345 77.1263 58.9276 49.7644 62.6038 56.531 56.3249 61.9536 39.802 88.4709 67.4868 68.9316 57.1602 66.3757 57.6893 59.3735 57.8944 54.3261 55.4392 52.3587 62.0334 30.0563 52.7328 48.454 60.5349 67.4382 47.5018 60.2634 47.7947 54.1715 58.9947 34.2781 66.9478 74.2757 60.7679 55.555 0.977287 49.6666 55.9924 55.5161 62.9343 0 67.2489 71.591 75.7447 50.3604 54.6465 61.8704 52.1541 47.4497 51.9616 33.3043 30.1186 40.4315 64.0515 67.7257 60.5229 38.2886 43.245 47.6903 61.0412 58.024 53.7888 51.6905 50.2275 114.98 61.8308 61.3232 40.5346 2.20332 42.2515 56.1355 56.1843 69.2058 58.0069 48.8976 62.358 50.0026 51.3751 48.0846 71.5058 76.6805 
